netst,stlo,stla,geometry,index_right,STATE,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_NAME,AGE_MIN,AGE_MAX,MAJOR1,MAJOR2,MAJOR3,MINOR1,MINOR2,MINOR3,MINOR4,MINOR5,INCIDENTAL,INDETERMIN,REF_ID,REFERENCE,GENERALIZE,DIGITAL_UR,NGMDB1,NGMDB2,NGMDB3,RuleID,FIPS_C
CC.STD,-122.224213,46.237492,POINT (-122.224213 46.237492),519.0,WA,Ev1b,EOv1b;0,WAEOv1b;0,Upper Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Basalt,Basaltic-andesite,,,,,,,"Dacite, Rhyolite, Conglomerate, Sandstone, Siltstone, Shale, Clastic, Andesite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.SUG,-122.176262,46.215549,POINT (-122.176262 46.215549),4129.0,WA,Qv,Qv;0,WAQv;0,Pleistocene-Recent volcanic rocks,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Basalt,,,Andesite,,,,,"Dacite, Rhyolite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.SVIC,-121.253273,43.643082,POINT (-121.253273 43.643082),5808.0,OR,Qb,Qb;0,ORQb;0,Basalt and basaltic andesite,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Basalt,Basaltic-andesite,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.SWF2,-122.216766,46.178349,POINT (-122.216766 46.178349),4129.0,WA,Qv,Qv;0,WAQv;0,Pleistocene-Recent volcanic rocks,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Basalt,,,Andesite,,,,,"Dacite, Rhyolite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.SWFL,-122.202026,46.188671,POINT (-122.202026 46.188671),4129.0,WA,Qv,Qv;0,WAQv;0,Pleistocene-Recent volcanic rocks,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Basalt,,,Andesite,,,,,"Dacite, Rhyolite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.SWNB,-121.355347,43.672741,POINT (-121.355347 43.672741),9164.0,OR,QTst,QTst;0,ORQTst;0,Tuffaceous sedimentary rocks and tuffs,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Rhyolite,Andesite,,Conglomerate,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.TCBU,-121.664383,44.240829,POINT (-121.664383 44.240829),12215.0,OR,QTmv,QTmv;0,ORQTmv;0,Mafic vent complexes,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basaltic-andesite,Basalt,Andesite,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.TIMB,-121.710358,45.33572,POINT (-121.710358 45.33572),5175.0,OR,Qa,Qa;0,ORQa;0,Andesite,Phanerozoic - Cenozoic - Quaternary,Phanerozoic - Cenozoic - Quaternary,Basaltic-andesite,Andesite,,,,,,,"Dacite, Basalt",,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.TMBU,-121.144508,43.601891,POINT (-121.144508 43.601891),10316.0,OR,QTp?,QTp;0,ORQTp;0,Pyroclastic ejecta of basaltic and andesitic cinder cones,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,Andesite,,,,,,,,,OR394,SGMC label changed from original source (OR392) because queries are no longer necessary in the context of the entire map.,"Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.UNFR,-122.292099,46.27261,POINT (-122.292099 46.27261),516.0,WA,Ev1b,EOv1b;0,WAEOv1b;0,Upper Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Basalt,Basaltic-andesite,,,,,,,"Dacite, Rhyolite, Conglomerate, Sandstone, Siltstone, Shale, Clastic, Andesite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.VALT,-122.189247,46.214218,POINT (-122.189247 46.214218),4129.0,WA,Qv,Qv;0,WAQv;0,Pleistocene-Recent volcanic rocks,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Basalt,,,Andesite,,,,,"Dacite, Rhyolite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
CC.VOIT,-121.983398,46.966331,POINT (-121.983398 46.966331),310.0,WA,E2,EO2;0,WAEO2;0,Lower upper Eocene marine and nonmarine rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Siltstone,Sandstone,,,,,,,"Conglomerate, Basalt, Claystone, Shale, Coal, Mixed-clastic",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Sedimentary, clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,23.0,53
CC.WIFE,-121.817459,44.059662,POINT (-121.817459 44.059662),5827.0,OR,Qba,Qba;0,ORQba;0,Basaltic andesite and basalt,Phanerozoic - Cenozoic - Quaternary,Phanerozoic - Cenozoic - Quaternary,Basaltic-andesite,Basalt,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.WIZ,-122.149208,42.934181,POINT (-122.149208 42.934181),8498.0,OR,QTp?,QTp;0,ORQTp;0,Pyroclastic ejecta of basaltic and andesitic cinder cones,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,Andesite,,,,,,,,,OR394,SGMC label changed from original source (OR392) because queries are no longer necessary in the context of the entire map.,"Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
CC.YOCR,-121.743538,45.379177,POINT (-121.743538 45.379177),5175.0,OR,Qa,Qa;0,ORQa;0,Andesite,Phanerozoic - Cenozoic - Quaternary,Phanerozoic - Cenozoic - Quaternary,Basaltic-andesite,Andesite,,,,,,,"Dacite, Basalt",,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
HW.CCRK,-119.854797,46.558498,POINT (-119.854797 46.558498),1069.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
HW.DDRF,-119.059502,46.4911,POINT (-119.059502 46.4911),1122.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
HW.PHIN,-119.927803,45.8951,POINT (-119.927803 45.8951),1069.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
LI.LTH,-119.417679,46.4617,POINT (-119.417679 46.4617),3628.0,WA,Qg1o,Qg1o;0,WAQg1o;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.A04A,-122.707001,48.7197,POINT (-122.707001 48.7197),3332.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.A04D,-122.706299,48.7201,POINT (-122.706299 48.7201),3332.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.A05A,-122.085197,48.998299,POINT (-122.085197 48.998299),3479.0,WA,Qg1,Qg1;0,WAQg1;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.A06A,-121.4804,49.098301,POINT (-121.4804 49.098301),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A07A,-120.383698,49.048,POINT (-120.383698 49.048),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A08A,-119.272499,48.9534,POINT (-119.272499 48.9534),3470.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.A09A,-118.585098,48.975201,POINT (-118.585098 48.975201),4300.0,WA,Ti,Ti;0,WATi;0,"Tertiary dikes, sills, and small intrusive bodies",Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Eocene,Quartz-monzonite,Granite,Basalt,,,,,,"Hypabyssal-andesite, Quartz-diorite, Gabbro, Hypabyssal-dacite, Hypabyssal-rhyolite, Tonalite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,3.0,53
TA.A10A,-117.558601,48.9813,POINT (-117.558601 48.9813),1286.0,WA,MZag,MZag;0,WAMZag;0,Mesozoic alkali intrusive rocks,Phanerozoic - Cenozoic - Tertiary,Phanerozoic - Mesozoic - Cretaceous - Late-Cretaceous,Granite,,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, intrusive",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,1.0,53
TA.A11A,-116.363098,48.958,POINT (-116.363098 48.958),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A12A,-115.652603,48.933899,POINT (-115.652603 48.933899),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A13A,-114.413498,48.932999,POINT (-114.413498 48.932999),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A14A,-113.421799,48.9725,POINT (-113.421799 48.9725),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A15A,-112.732697,48.977699,POINT (-112.732697 48.977699),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A16A,-111.596802,48.9482,POINT (-111.596802 48.9482),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.A17A,-110.699402,48.944801,POINT (-110.699402 48.944801),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.B04A,-123.503998,48.057499,POINT (-123.503998 48.057499),576.0,WA,Ev2,EOv2;0,WAEOv2;0,Middle and lower Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene - Bartonian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Paleocene - Danian,Basalt,,,,,,,,"Siltstone, Sandstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
TA.B05A,-122.096001,48.264099,POINT (-122.096001 48.264099),3831.0,WA,Qg1t,Qg1t;0,WAQg1t;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.B05D,-122.096001,48.264099,POINT (-122.096001 48.264099),3831.0,WA,Qg1t,Qg1t;0,WAQg1t;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.B06A,-121.484497,48.518299,POINT (-121.484497 48.518299),3262.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
TA.B07A,-120.119698,48.460701,POINT (-120.119698 48.460701),622.0,WA,JK,JK;0,WAJK;0,Upper Jurassic-Lower Cretaceous sedimentary and volcanic rocks,Phanerozoic - Mesozoic - Cretaceous - Late-Cretaceous,Phanerozoic - Mesozoic - Jurassic,Graywacke,Argillite,Siltstone,Slate,Andesite,Phyllite,Schist,Greenstone,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Metamorphic and Sedimentary, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,20.0,53
TA.B08A,-119.333199,48.358398,POINT (-119.333199 48.358398),3393.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
